round,weighted_error,alpha,acc_on_training_data,f1_on_training_data,val_acc_history,val_f1_history,unweighted_error,noisy_weight,clean_weight
1,0.669982142857143,0.7445601416545115,0.09926785714285714,0.01806072223395442,0.09778571428571428,0.01781508230854317,0.6699821428571429,0.049625000000000016,0.9503750000000003
2,0.6687865177090176,0.7472614018898579,0.33001785714285714,0.20721130165550936,0.32421428571428573,0.20441783677058062,0.7261785714285715,0.05657851001230531,0.9434214899876946
3,0.6505359604134614,0.7879143325385809,0.27382142857142855,0.15991800222745386,0.2779285714285714,0.1623306524120798,0.6925892857142857,0.0651233736132579,0.9348766263867421
4,0.706816775262389,0.6586254285231219,0.30741071428571426,0.18241561516384647,0.3132142857142857,0.1854010255375374,0.7139821428571429,0.07609672690281011,0.9239032730971901
5,0.7409191781814982,0.5732365478215861,0.40548214285714285,0.3338814914442344,0.4065714285714286,0.33460565850570473,0.7969285714285714,0.08511356555629082,0.9148864344437091
6,0.7432355801429091,0.5671852634951691,0.49660714285714286,0.48387071345308896,0.49492857142857144,0.48102216606423454,0.7220178571428572,0.0919921830224658,0.9080078169775342
7,0.7526071592579697,0.5423293540374639,0.5120178571428572,0.49217363890949767,0.5087142857142857,0.48850448553848935,0.7773035714285714,0.09986144380238259,0.9001385561976176
8,0.7127849683922776,0.6441379818937628,0.5391785714285714,0.5269339080737836,0.536,0.5247973646829477,0.7021607142857142,0.10725442335958024,0.8927455766404198
9,0.7475623320616976,0.5557856233823356,0.537375,0.5131349256963927,0.5323571428571429,0.5086889270635591,0.7215535714285715,0.11952845172206558,0.8804715482779343
10,0.7443136670812326,0.564356733503261,0.5898571428571429,0.5738686734640447,0.5865,0.5697768759414146,0.7517142857142857,0.12890485933468412,0.8710951406653158
11,0.7449837639336819,0.5625946832757885,0.5704821428571428,0.5681502006593223,0.5723571428571429,0.5671171391426564,0.7255357142857143,0.1410473760700276,0.8589526239299725
12,0.7622599911005543,0.5160572805797804,0.5883035714285715,0.5874657882963483,0.5826428571428571,0.5805505869949009,0.7836428571428572,0.15333433034645344,0.8466656696535464
13,0.7569357060318596,0.5306361263339013,0.6031428571428571,0.6061219084698511,0.5980714285714286,0.5986180005570152,0.6945,0.163450808317472,0.836549191682528
14,0.8028466294858903,0.39652141745235403,0.6234464285714286,0.6222371490098768,0.6194285714285714,0.6171653553450897,0.7726071428571428,0.17575352698417596,0.8242464730158241
15,0.7535437688829089,0.5398109449232892,0.6209107142857143,0.6210670693090296,0.6197142857142857,0.6186027834718575,0.7166428571428571,0.18393241226515977,0.8160675877348402
16,0.7854748627362764,0.4496815216519725,0.6391428571428571,0.6336285036789613,0.6396428571428572,0.6333414235307184,0.7823392857142857,0.19938513721527962,0.8006148627847203
17,0.8217598409559628,0.33445411914836654,0.6515178571428571,0.652727938782278,0.6494285714285715,0.6490720142286532,0.8100535714285715,0.21113076897741428,0.7888692310225857
18,0.7926740538507477,0.42805232166006457,0.6586071428571428,0.658306303745741,0.6574285714285715,0.6557875098942942,0.6960357142857143,0.21724131100388464,0.7827586889961153
19,0.7876464648036312,0.4432138707340336,0.6726071428571428,0.6681120902873074,0.6685,0.6629816682386565,0.7768035714285715,0.2283995051076257,0.7716004948923743
20,0.8238055232373142,0.32743922868648934,0.6836964285714285,0.6797023431927137,0.679,0.6745817025656373,0.8476071428571429,0.23963894039071126,0.7603610596092887
21,0.8402710252161918,0.2684892799104729,0.6871071428571428,0.6861763245353172,0.6827857142857143,0.6810777137430664,0.8225892857142857,0.24607633805594292,0.753923661944057
22,0.8064947338833073,0.38491596827902885,0.682625,0.6834819792509897,0.6786428571428571,0.6785554653864857,0.7556071428571428,0.25070708106015055,0.7492929189398495
23,0.7939722798248844,0.42409337622569976,0.6902678571428571,0.6911863520101941,0.6883571428571429,0.6883022652205815,0.7076964285714286,0.2611569232119513,0.7388430767880487
24,0.8309474267663243,0.3024339001369518,0.6985357142857143,0.6992951805256,0.6961428571428572,0.6960529758884647,0.82125,0.27493636103071045,0.7250636389692896
25,0.8157561110036519,0.3546847571137244,0.7024285714285714,0.7027462740960397,0.7002142857142857,0.6999934312691549,0.7667142857142857,0.2808102677635985,0.7191897322364014
26,0.8567119234340985,0.2044899929357944,0.7079821428571429,0.7068889587302164,0.7042142857142857,0.7024556138421464,0.86525,0.28941422570323916,0.7105857742967608
27,0.8132832674155706,0.36286888772044645,0.7094285714285714,0.7091863098516262,0.7072857142857143,0.7062186781205126,0.7375,0.2918598058884265,0.7081401941115734
28,0.8399272619071753,0.2697688036123298,0.7196785714285714,0.7180415141945811,0.7177142857142857,0.715086591687957,0.8059642857142857,0.298511211704366,0.701488788295634
29,0.8336896467074776,0.29260950573229283,0.7248392857142857,0.7237776968313809,0.7196428571428571,0.7178510473764674,0.8024464285714286,0.30338394045194966,0.6966160595480504
30,0.8613948750656993,0.1851503083923436,0.7261964285714285,0.7252668789405083,0.7225,0.7208556074977497,0.8663035714285714,0.31099661174771354,0.6890033882522864
31,0.8167432684731047,0.351393921471414,0.7282321428571429,0.7280561384646433,0.7265714285714285,0.725667962597259,0.7283571428571428,0.31336753704991194,0.6866324629500882
32,0.8670424520397103,0.16108326323295186,0.7339464285714286,0.7323546597012502,0.7317142857142858,0.7293464760464425,0.8690178571428572,0.324314132989138,0.675685867010862
33,0.8703532555665693,0.1465694042317074,0.73575,0.7339778009018822,0.7318571428571429,0.7292547074849114,0.8737142857142857,0.3258313433648501,0.67416865663515
34,0.8335242600363949,0.29320568111329237,0.7362678571428571,0.7344232377930756,0.731,0.7282432560863114,0.8031785714285714,0.328446534387971,0.6715534656120289
35,0.8270667792912083,0.31612232462299505,0.7408392857142857,0.7391109761452338,0.7354285714285714,0.7329399853948274,0.7010178571428571,0.3355926773329079,0.6644073226670921
36,0.8352468641504834,0.2869727288400853,0.7452321428571429,0.7423285621621559,0.7412857142857143,0.7378485510366173,0.7913928571428571,0.3452127165008991,0.654787283499101
37,0.8693035762865173,0.15120471548589454,0.7496071428571428,0.7468914240597375,0.7454285714285714,0.7421257970845752,0.8807857142857143,0.3533298363370675,0.6466701636629325
38,0.8374216463776342,0.2790284681377868,0.7514642857142857,0.7494874556209942,0.7455714285714286,0.7427283473599504,0.747375,0.35560470365856667,0.6443952963414334
39,0.8526720371361582,0.22075536352030944,0.7531428571428571,0.7510003008089077,0.7490714285714286,0.7461340326863077,0.836,0.363090580680447,0.636909419319553
40,0.8311063607829129,0.30186798120380476,0.7540178571428572,0.7521427233189887,0.7508571428571429,0.7481261921976115,0.7856785714285714,0.3688210340705589,0.6311789659294411
41,0.8456478923865647,0.24817895642105559,0.7587678571428571,0.757010871611432,0.7572142857142857,0.7546325168332351,0.820125,0.3799986214450931,0.6200013785549069
42,0.8629896262135006,0.17843927548294403,0.7626785714285714,0.7609623402174052,0.7608571428571429,0.7583966524992718,0.8535714285714285,0.384477945657714,0.6155220543422861
43,0.8584935089423135,0.19719552359339187,0.7610357142857143,0.7596876733681754,0.7583571428571428,0.7562585041745434,0.8086964285714285,0.3874993458263132,0.6125006541736868
44,0.840903924693177,0.26612771510210975,0.7619821428571428,0.7604345464606421,0.759,0.7567669854604031,0.8132857142857143,0.3895716227838557,0.6104283772161443
45,0.8729156961399684,0.1351181351554035,0.7651964285714286,0.763531888066757,0.7625714285714286,0.7603017232574321,0.86,0.39203508332274783,0.6079649166772522
46,0.867856345460093,0.1575439998947895,0.7660357142857143,0.7643376168089479,0.7629285714285714,0.7606134873094058,0.85075,0.3926706408892805,0.6073293591107196
47,0.8652267020697381,0.16891355685513543,0.7688571428571429,0.7672064194400454,0.7656428571428572,0.7633070435548311,0.8463035714285714,0.39447898398541115,0.6055210160145887
48,0.86932841957309,0.15109537551430186,0.7695178571428571,0.7680697564477986,0.7662857142857142,0.7642086331365042,0.840875,0.39779567081994016,0.6022043291800598
49,0.8548222447523707,0.21214496038430897,0.76875,0.767132043839917,0.7667142857142857,0.7644769304417258,0.8181428571428572,0.40139323248584297,0.5986067675141572
50,0.8497904556979277,0.2321330311091535,0.7710892857142857,0.7695794843485082,0.7685714285714286,0.7664470263600852,0.8106428571428571,0.4060406732804359,0.5939593267195642
51,0.8604450097030991,0.18911679402083237,0.7734464285714285,0.7715935240537312,0.7703571428571429,0.7679576836020664,0.8248571428571428,0.4075206507317242,0.5924793492682758
52,0.8774034525202594,0.1145782579612914,0.7738571428571429,0.7717221987136673,0.7705714285714286,0.7680419168744923,0.8896964285714286,0.408523727853893,0.5914762721461069
53,0.8670865717239327,0.16089187728071697,0.7742857142857142,0.7725236344631957,0.7709285714285714,0.7686960863976481,0.8425892857142857,0.4099890934243823,0.5900109065756178
54,0.8772492228986537,0.11529477306518277,0.7767678571428571,0.7746912390056533,0.7731428571428571,0.7705712424690211,0.8565,0.41137211516140804,0.588627884838592
55,0.8678058461715807,0.15776413574305248,0.7771428571428571,0.7749442503598142,0.7737142857142857,0.7710883116992712,0.7896607142857143,0.41032285826163395,0.5896771417383662
56,0.8455507849111362,0.2485508416161467,0.7782142857142857,0.775796244418715,0.7745,0.7716830791819514,0.7362142857142857,0.4118095633142548,0.5881904366857451
57,0.874135974763723,0.12959539784559104,0.7808214285714286,0.7782986224997309,0.7763571428571429,0.7733842691748675,0.8671607142857143,0.42101920192450537,0.5789807980754945
58,0.8823106190094259,0.09136459839824873,0.7818035714285714,0.7792035539109597,0.7774285714285715,0.7744253498683418,0.8817142857142857,0.41942423281085045,0.5805757671891495
59,0.8524024560859322,0.22182753380901565,0.7818214285714286,0.7793835865768667,0.7782142857142857,0.7753100545611403,0.8335178571428571,0.4207582265748991,0.5792417734251011
60,0.8541228012375718,0.21495738096985606,0.7837678571428571,0.7818515217512063,0.7800714285714285,0.7776577602316351,0.8042857142857143,0.42686587366742046,0.5731341263325795
61,0.879419352920217,0.10514075665646849,0.7844107142857143,0.7825859282806258,0.7814285714285715,0.7791383630664013,0.8817857142857143,0.43241210500333915,0.5675878949966608
62,0.8669754330794104,0.16137388067930392,0.7838392857142857,0.7819771749439794,0.7807142857142857,0.7783794124522985,0.7876785714285715,0.43386940787899747,0.5661305921210025
63,0.8716340599847332,0.14086999443831005,0.7848928571428572,0.7827615000171737,0.7817857142857143,0.7791924702773234,0.8677678571428571,0.4358919312595747,0.5641080687404252
64,0.8690466986265095,0.1523342483735256,0.7863392857142857,0.7842395082820764,0.7833571428571429,0.7807846993512535,0.8580892857142857,0.43469295238446437,0.5653070476155356
65,0.8750732936031984,0.1253220734378485,0.7872678571428572,0.7850589202673448,0.7856428571428572,0.7829980796384568,0.8933571428571428,0.4343839635021333,0.5656160364978668
66,0.8734078016040118,0.13289644381953236,0.7874107142857143,0.7854684880907148,0.7862142857142858,0.7838138623810424,0.8524642857142857,0.4355783673284189,0.5644216326715812
67,0.8796490620908575,0.10405674992988712,0.7870357142857143,0.7852949591439513,0.7865714285714286,0.7843058382157632,0.8531964285714285,0.4381827966552482,0.5618172033447517
68,0.8850907593136716,0.07783849501920304,0.78675,0.7849239481290333,0.7858571428571428,0.7835602370850673,0.8874107142857143,0.43663824280627694,0.5633617571937231
69,0.8712969200846612,0.14237490411884612,0.787625,0.786025956075853,0.7852857142857143,0.7831123864864179,0.8402678571428571,0.4375532007889501,0.5624467992110499
70,0.8516056921864269,0.22498696658870276,0.7886607142857143,0.7869721521500525,0.7867857142857143,0.7845630272368815,0.7403035714285714,0.4389412262155633,0.5610587737844368
71,0.8581056803024261,0.1987899339810547,0.7913571428571429,0.7893745048877523,0.7886428571428571,0.786181633539646,0.8604285714285714,0.44533878511293884,0.5546612148870611
72,0.869971473585933,0.14825900777234113,0.7923392857142857,0.7902301429646854,0.7893571428571429,0.7868122360830004,0.8734107142857143,0.446750283706791,0.5532497162932091
73,0.8715212899362914,0.141373746886584,0.7938214285714286,0.7916362659294618,0.7906428571428571,0.7880193842634609,0.8610535714285714,0.4454153955090392,0.5545846044909608
74,0.8585224054616082,0.19707658050870502,0.7948571428571428,0.7927452977105081,0.791,0.7883965564061344,0.796875,0.44720572787805174,0.5527942721219482
75,0.8788935503613413,0.10761534901221315,0.7954285714285714,0.7934249810199622,0.7925,0.7898937966936801,0.8969464285714286,0.45116087044013664,0.5488391295598631
76,0.8856456942295409,0.07510458721344682,0.7954464285714286,0.7933593122616093,0.7932142857142858,0.7905704733413823,0.9023392857142857,0.4511530230459666,0.5488469769540334
77,0.8846674324163379,0.0799163162261114,0.7955714285714286,0.7936531751203614,0.7941428571428572,0.7917055168302068,0.8778928571428571,0.4519024199363595,0.5480975800636404
78,0.8797919237475543,0.10338167903687323,0.7960357142857143,0.7942998782087888,0.7939285714285714,0.7916772108048556,0.8659642857142857,0.45294122053788943,0.5470587794621105
79,0.8841510620633516,0.08244186393692288,0.7961785714285714,0.7944189164827274,0.7935,0.7911973812383026,0.8442857142857143,0.4550857890396134,0.5449142109603865
80,0.859403267200748,0.19344102291372733,0.7961071428571429,0.7943310426186746,0.7933571428571429,0.7910579973753618,0.7675892857142858,0.4551351695390077,0.5448648304609922
81,0.8822581108714221,0.09161738490920768,0.7949821428571429,0.7933540399438427,0.7932857142857143,0.7912322170494808,0.8889642857142858,0.45957984665952106,0.5404201533404791
82,0.8773511487560699,0.11482133598059185,0.7957321428571429,0.7940037896091592,0.7940714285714285,0.7919600485968952,0.8833571428571428,0.45800754963591384,0.541992450364086
83,0.8789218754745317,0.10748227847731351,0.79625,0.7945683926573894,0.7938571428571428,0.7917076716081051,0.8700178571428572,0.4575016993978894,0.5424983006021107
